attempt_id,run_mode,arm,training_law,evaluation_law,cell_code,stratum_id,constraint,exploration_m,joint_training_replication,train_attempt_id,holdout_env_stream,eval_seed,n_paths,status,failure_type,mean_terminal_log_wealth,cvar_log_loss,var_log_loss,max_drawdown_q95,q01_terminal_wealth,severe_loss_probability,executed_mean,executed_variance,boundary_mass_lower,boundary_mass_upper,elapsed_s,completed_at_utc
9d39e0a9167080346de82b129b8fad9728b733d9156a4856de244142db5d4983,SMOKE,MERTON_MT,MERTONCOMP_EMPIRICAL_GBM,BASE4_SBJTS_TARGET,MT,S1_PRIMARY,LONG_ONLY_FULL,0.01,0,b0d99c070319355c6dcc51286e0da81368d91798e5296d58559db75ef82bce5b,0,0,600,COMPLETED,,0.021753773138865125,0.1111907239814967,0.09640774795832026,0.15414924983571418,0.8859728783587574,0.0,0.9632745638481316,0.0011760271464841615,0.0,0.0,0.055,2026-09-21T07:55:21.092536+00:00
27c3f36c8f9d335dc26ac734841136cee96eeceee930da179d0df07906aa7055,SMOKE,MERTON_MT,MERTONCOMP_EMPIRICAL_GBM,BASE4_SBJTS_TARGET,MT,S1_PRIMARY,LONG_ONLY_FULL,0.01,1,00584ae7bb649dbc02f1efc2b1b7921cefc66ac932877e9466b894ba0859bceb,0,0,600,COMPLETED,,0.021749605358503454,0.1112041124626284,0.0964491654181563,0.15415980669048152,0.8859562752709171,0.0,0.9633376800873645,0.0011722070312281188,0.0,0.0,0.055,2026-09-21T07:55:21.147813+00:00
56351fd33192055510117140a66e146cf6481dfd53ec22cd8d5e8a8d7fae3e3f,SMOKE,MERTON_MT,MERTONCOMP_EMPIRICAL_GBM,BASE4_SBJTS_TARGET,MT,S2_CONFIRMATORY_CONSTRAINT,LONG_ONLY_CAP50,0.01,0,80c32664adc07b5f8206949bcb3877fe0d99bf8ba2a5cdc924932db32620a2c6,0,0,600,COMPLETED,,0.012518236090262732,0.052252093604354906,0.04283615390990972,0.07682077771955464,0.9464079303019449,0.0,0.4720237299396549,0.0007184827882752514,0.0,0.0,0.055,2026-09-21T07:55:21.202739+00:00
be9bc422ed32d28854a239f4de24f3619358aaf7c9bf510c313639e2647a5964,SMOKE,MERTON_MT,MERTONCOMP_EMPIRICAL_GBM,BASE4_SBJTS_TARGET,MT,S2_CONFIRMATORY_CONSTRAINT,LONG_ONLY_CAP50,0.01,1,c509a853520c13004539f83b07072ddde8c2bd591fb882b1c224359fe3bc2c6d,0,0,600,COMPLETED,,0.012510934442160539,0.052260795907869174,0.04284902869656525,0.0768391210998362,0.9463819756684041,0.0,0.47205419722614905,0.0007168973499817495,0.0,0.0,0.057,2026-09-21T07:55:21.260308+00:00
6ab610802d98ce28a71f971b7c98ac2a04c712f445c31d1125b7c4dafc6b663e,SMOKE,MERTON_MT,MERTONCOMP_EMPIRICAL_GBM,BASE4_SBJTS_TARGET,MT,S1_PRIMARY,LONG_ONLY_FULL,0.01,0,b0d99c070319355c6dcc51286e0da81368d91798e5296d58559db75ef82bce5b,0,1,600,COMPLETED,,0.022744287332848268,0.09644653909991674,0.061021210828718184,0.15191440821546062,0.8933750185439417,0.0,0.9631544272528606,0.0011890719375154727,0.0,0.0,0.058,2026-09-21T07:55:23.242282+00:00
fff5872557ae905c30e584f223e677b4dd883cd14d4864950186f0121666b5a0,SMOKE,MERTON_MT,MERTONCOMP_EMPIRICAL_GBM,BASE4_SBJTS_TARGET,MT,S1_PRIMARY,LONG_ONLY_FULL,0.01,1,00584ae7bb649dbc02f1efc2b1b7921cefc66ac932877e9466b894ba0859bceb,0,1,600,COMPLETED,,0.022740683520301605,0.09645933033286826,0.061015104166444546,0.15192410081645413,0.8933775157839658,0.0,0.9632186994579786,0.001185175788490585,0.0,0.0,0.056,2026-09-21T07:55:23.298232+00:00
874f7c4b6cb1de44292a289ad5282f79dd3f43b33985e888266ada73de0ef5e2,SMOKE,MERTON_MT,MERTONCOMP_EMPIRICAL_GBM,BASE4_SBJTS_TARGET,MT,S2_CONFIRMATORY_CONSTRAINT,LONG_ONLY_CAP50,0.01,0,80c32664adc07b5f8206949bcb3877fe0d99bf8ba2a5cdc924932db32620a2c6,0,1,600,COMPLETED,,0.012982945697684883,0.045143271309460206,0.027885625614127784,0.07558314203518718,0.9478128616982577,0.0,0.47192604402608707,0.0007276275288633231,0.0,0.0,0.054,2026-09-21T07:55:23.352752+00:00
60c9e9108b75cc98bc17d1809ae5cac1d853343945bb46e822717dc43e849387,SMOKE,MERTON_MT,MERTONCOMP_EMPIRICAL_GBM,BASE4_SBJTS_TARGET,MT,S2_CONFIRMATORY_CONSTRAINT,LONG_ONLY_CAP50,0.01,1,c509a853520c13004539f83b07072ddde8c2bd591fb882b1c224359fe3bc2c6d,0,1,600,COMPLETED,,0.012976101502450314,0.045156380307546526,0.02789420507508766,0.07558104055219063,0.9477992221777253,0.0,0.4719568375665842,0.000726016241609736,0.0,0.0,0.054,2026-09-21T07:55:23.407270+00:00
