attempt_id,run_mode,arm,constraint,exploration_m,exploration_convention,effective_lambda,holdout_env_stream,eval_seed,n_paths,latent_loc,scale,status,mean_terminal_log_wealth,cvar_log_loss,var_log_loss,max_drawdown_q95,q01_terminal_wealth,severe_loss_probability,executed_mean,executed_variance,boundary_mass_lower,boundary_mass_upper,completed_at_utc
0221f4faf1c29d3d2a40cdaa2f5f51498cfcd65e58e05ed5b3bd5eaad7231d4d,SMOKE,ANALYTIC_MERTON,LONG_ONLY_FULL,0.01,TICKET_NOMINAL_M,0.01,0,0,600,2.1181854882076263,0.4812934966175245,COMPLETED,0.02033115453877386,0.10086073193198712,0.08083318149624868,0.13544040880522926,0.8992824889387919,0.0,0.8378903786673261,0.02185927656491353,0.0,0.0,2026-09-21T07:55:21.281768+00:00
9d21cb88fc249fd4e47fa3b1b8d18095b8ff0cd0834ee9ba971dbd28d89e816e,SMOKE,ANALYTIC_MERTON,LONG_ONLY_FULL,0.01,FROZEN_LEARNER_EQUIV,2.5,0,0,600,2.1181854882076263,7.609918361689616,COMPLETED,0.013579381827279345,0.09494828146541033,0.06219481091769026,0.10975827931582442,0.8877236911865454,0.0,0.5036684309066808,0.08343776880095166,0.0,0.0,2026-09-21T07:55:21.299361+00:00
cd04e3b3cd9dbba4305619a0341b9d025a4519ecf2fc66319b5fd2485925e457,SMOKE,ANALYTIC_MERTON,LONG_ONLY_CAP50,0.01,TICKET_NOMINAL_M,0.01,0,0,600,2.1181854882076263,0.4812934966175245,COMPLETED,0.010825123539801655,0.048363667473957365,0.03768176571612382,0.06682169195237528,0.9487939512549944,0.0,0.38224507480017267,0.010761079143780437,0.0,0.0,2026-09-21T07:55:21.316365+00:00
391fe43da5f5ab0bc8bcd8317876a13b1e74db12b0f4ea35c8007e60f6082ccc,SMOKE,ANALYTIC_MERTON,LONG_ONLY_CAP50,0.01,FROZEN_LEARNER_EQUIV,2.5,0,0,600,2.1181854882076263,7.609918361689616,COMPLETED,0.007419849080683253,0.046238865541805244,0.03068736043954435,0.05493260375802548,0.9433882817615068,0.0,0.2513432660208006,0.020869141253368338,0.0,0.0,2026-09-21T07:55:21.333173+00:00
1375315e048c9cd5e736f95167829e0d28170a97a44d436879fdf2ff21bb675d,SMOKE,ANALYTIC_MERTON,LONG_ONLY_FULL,0.01,TICKET_NOMINAL_M,0.01,0,1,600,2.1181854882076263,0.4812934966175245,COMPLETED,0.021015193728274064,0.0940985726948081,0.060460618470249076,0.1381266457908425,0.8948123361382009,0.0,0.8374750452904169,0.021988836598992534,0.0,0.0,2026-09-21T07:55:23.427105+00:00
3cb6faecddc26a51c62314e1882e9694ace381159142ed78435d97e25460e7be,SMOKE,ANALYTIC_MERTON,LONG_ONLY_FULL,0.01,FROZEN_LEARNER_EQUIV,2.5,0,1,600,2.1181854882076263,7.609918361689616,COMPLETED,0.01434330355316155,0.08710946967936313,0.05821591524731804,0.11057602112150829,0.9093356445129728,0.0,0.5026547874820432,0.08307762646842518,0.0,0.0,2026-09-21T07:55:23.444000+00:00
dd03863aa1b741d1d90285c8299e3cb2a84ccf93de0b9f5d4147da08ee5e96a1,SMOKE,ANALYTIC_MERTON,LONG_ONLY_CAP50,0.01,TICKET_NOMINAL_M,0.01,0,1,600,2.1181854882076263,0.4812934966175245,COMPLETED,0.011162809741389251,0.04543682093202331,0.0300086923645891,0.06686068666687013,0.94819256451072,0.0,0.38200047156388744,0.010780764483617573,0.0,0.0,2026-09-21T07:55:23.460633+00:00
f48da9dcdce220722862dd8d6da74171ae27d4e72fe02a6b87bec1befabec91a,SMOKE,ANALYTIC_MERTON,LONG_ONLY_CAP50,0.01,FROZEN_LEARNER_EQUIV,2.5,0,1,600,2.1181854882076263,7.609918361689616,COMPLETED,0.007811288640076259,0.042210693738609945,0.028637386134290933,0.055935376687835596,0.9552716328908597,0.0,0.250835162844121,0.020779118610142786,0.0,0.0,2026-09-21T07:55:23.476928+00:00
